Source,X,Y,Z,Nanoseconds
VR,-0.0189836,-0.111042,1.07445,327610109
VR,-0.019014,-0.111004,1.07447,328200197
VR,-0.0190133,-0.111006,1.07447,328761289
VR,-0.0190127,-0.111009,1.07447,329355395
VR,-0.019012,-0.111011,1.07447,329915555
VR,-0.0190114,-0.111014,1.07447,330504547
VR,-0.0190109,-0.111016,1.07447,331092362
VR,-0.0190102,-0.111018,1.07447,331654333
VR,-0.0190094,-0.111021,1.07447,332246006
VR,-0.0190086,-0.111024,1.07447,332841545
VR,-0.0190079,-0.111027,1.07447,333402942
VR,-0.0190074,-0.11103,1.07447,333991289
VR,-0.0190068,-0.111032,1.07447,334582586
VR,-0.0190067,-0.111034,1.07447,335142113
VR,-0.0190061,-0.111037,1.07447,335728579
VR,-0.0190058,-0.111039,1.07447,336290075
VR,-0.0189989,-0.111042,1.07447,336878893
VR,-0.0189987,-0.111045,1.07447,337473298
VR,-0.0189985,-0.111047,1.07448,338067566
VR,-0.0189984,-0.111049,1.07448,338627788
VR,-0.0189979,-0.111052,1.07448,339218501
VR,-0.0189981,-0.111055,1.07448,339805249
VR,-0.0189979,-0.111057,1.07448,340365417
VR,-0.0189979,-0.111059,1.07448,340953746
VR,-0.0189978,-0.111062,1.07448,341542907
VR,-0.0189977,-0.111064,1.07448,342138572
VR,-0.0189977,-0.111066,1.07448,342703362
VR,-0.0189976,-0.111068,1.07448,343273582
VR,-0.0189977,-0.11107,1.07448,343829474
VR,-0.0189976,-0.111072,1.07448,344384449
VR,-0.0189978,-0.111074,1.07449,344941892
VR,-0.0189714,-0.11111,1.0745,345501931
VR,-0.0189714,-0.111112,1.0745,346059573
VR,-0.0189713,-0.111114,1.0745,346616633
VR,-0.0189712,-0.111116,1.0745,347175146
VR,-0.0189711,-0.111118,1.0745,347766192
VR,-0.0189711,-0.111121,1.0745,348354620
VR,-0.0189711,-0.111123,1.0745,348952444
VR,-0.018971,-0.111125,1.0745,349512700
VR,-0.0189711,-0.111127,1.07451,350072199
VR,-0.0189712,-0.111129,1.07451,350644464
VR,-0.0189714,-0.111131,1.07451,351207636
VR,-0.0189716,-0.111133,1.07451,351767155
VR,-0.0189718,-0.111135,1.07451,352360749
VR,-0.0189719,-0.111136,1.07451,352924450
VR,-0.0189722,-0.111138,1.07451,353485049
VR,-0.0189799,-0.111142,1.07452,354042106
VR,-0.01898,-0.111144,1.07452,354602419
VR,-0.0189804,-0.111146,1.07452,355160787
VR,-0.0189809,-0.111147,1.07452,355716427
VR,-0.0189812,-0.111149,1.07452,356271637
VR,-0.0189815,-0.111151,1.07452,356831077
VR,-0.0189817,-0.111153,1.07452,357389271
VR,-0.0189818,-0.111154,1.07453,357944387
VR,-0.0189821,-0.111156,1.07453,358499437
VR,-0.0189823,-0.111158,1.07453,359056567
VR,-0.0189826,-0.11116,1.07453,359612959
VR,-0.0189828,-0.111161,1.07453,360167940
VR,-0.018983,-0.111163,1.07453,360723127
VR,-0.0189997,-0.111143,1.07454,361279791
VR,-0.0190003,-0.111144,1.07454,361872518
VR,-0.0190006,-0.111146,1.07454,362461548
VR,-0.019001,-0.111148,1.07455,363066804
VR,-0.0190015,-0.111149,1.07455,363628983
VR,-0.0190015,-0.111151,1.07455,364191229
VR,-0.0190017,-0.111153,1.07455,364749400
VR,-0.0190018,-0.111155,1.07455,365307621
VR,-0.0190021,-0.111156,1.07455,365867119
VR,-0.0190024,-0.111158,1.07456,366423493
VR,-0.0190027,-0.11116,1.07456,366978781
VR,-0.019003,-0.111161,1.07456,367533886
VR,-0.0190033,-0.111162,1.07456,368090728
VR,-0.0190035,-0.111164,1.07456,368647007
VR,-0.0190037,-0.111166,1.07457,369234373
VR,-0.0190042,-0.111167,1.07457,369823522
VR,-0.0190046,-0.111169,1.07457,370385490
VR,-0.0189981,-0.111171,1.07457,370985602
VR,-0.0189983,-0.111173,1.07457,371574580
VR,-0.0189983,-0.111174,1.07457,372163073
VR,-0.0189984,-0.111176,1.07458,372726543
VR,-0.0189985,-0.111178,1.07458,373317638
VR,-0.0189985,-0.111179,1.07458,373878636
VR,-0.0189984,-0.111181,1.07458,374467228
VR,-0.0189985,-0.111182,1.07459,375028966
VR,-0.0189985,-0.111183,1.07459,375588114
VR,-0.0189985,-0.111185,1.07459,376144914
VR,-0.0189985,-0.111186,1.07459,376702095
VR,-0.0189985,-0.111187,1.0746,377292054
VR,-0.0189986,-0.111189,1.0746,377880271
VR,-0.0189753,-0.11122,1.07459,378459509
VR,-0.0189753,-0.111222,1.0746,379020508
VR,-0.0189753,-0.111223,1.0746,379609560
VR,-0.0189753,-0.111225,1.0746,380204423
VR,-0.0189754,-0.111226,1.0746,380764512
VR,-0.0189755,-0.111227,1.07461,381356636
VR,-0.0189756,-0.111228,1.07461,381952756
VR,-0.0189757,-0.11123,1.07461,382543476
VR,-0.0189757,-0.111231,1.07462,383140282
VR,-0.0189757,-0.111232,1.07462,383729488
VR,-0.0189759,-0.111234,1.07462,384287450
VR,-0.0189761,-0.111235,1.07462,384842674
VR,-0.0189762,-0.111235,1.07463,385397518
VR,-0.0189762,-0.111237,1.07463,385976587
VR,-0.0189807,-0.111237,1.07463,386563082
VR,-0.0189809,-0.111239,1.07464,387148742
VR,-0.0189806,-0.11124,1.07464,387745462
VR,-0.0189804,-0.111242,1.07464,388334590
VR,-0.0189804,-0.111243,1.07465,388928020
VR,-0.0189805,-0.111244,1.07465,389516254
VR,-0.0189805,-0.111245,1.07465,390110238
VR,-0.0189805,-0.111246,1.07465,390699765
VR,-0.0189806,-0.111247,1.07466,391290630
VR,-0.0189804,-0.111248,1.07466,391887500
VR,-0.0189801,-0.111249,1.07466,392478457
VR,-0.01898,-0.111251,1.07467,393066983
VR,-0.01898,-0.111251,1.07467,393656132
VR,-0.0189799,-0.111252,1.07467,394217124
VR,-0.01898,-0.111253,1.07468,394806236
VR,-0.0189744,-0.11126,1.07466,395432325
VR,-0.0189742,-0.111261,1.07467,396114544
VR,-0.0189739,-0.111262,1.07467,396705724
VR,-0.0189736,-0.111263,1.07467,397294500
VR,-0.0189734,-0.111264,1.07468,397883129
VR,-0.0189731,-0.111265,1.07468,398471524
VR,-0.018973,-0.111266,1.07468,399061449
VR,-0.0189729,-0.111266,1.07469,399660796
VR,-0.0189725,-0.111267,1.07469,400254849
VR,-0.0189722,-0.111268,1.07469,400846588
VR,-0.0189717,-0.111269,1.0747,401442229
VR,-0.0189714,-0.11127,1.0747,402030672
VR,-0.0189706,-0.111272,1.0747,402625178
VR,-0.0189704,-0.111273,1.07471,403217049
VR,-0.0189731,-0.111279,1.07471,403805784
VR,-0.0189728,-0.111279,1.07471,404396871
VR,-0.0189724,-0.11128,1.07471,404986291
VR,-0.0189719,-0.111281,1.07472,405574959
VR,-0.0189714,-0.111282,1.07472,406183669
VR,-0.0189711,-0.111283,1.07472,406766732
VR,-0.0189707,-0.111283,1.07473,407350309
VR,-0.0189705,-0.111284,1.07473,407939244
VR,-0.0189701,-0.111284,1.07473,408535520
VR,-0.0189699,-0.111285,1.07474,409130757
VR,-0.0189694,-0.111285,1.07474,409713157
VR,-0.0189692,-0.111286,1.07474,410273667
VR,-0.0189685,-0.111287,1.07475,410833378
VR,-0.0189192,-0.11135,1.07477,411414658
VR,-0.0189184,-0.111351,1.07477,411978277
VR,-0.0189178,-0.111352,1.07477,412536846
VR,-0.0189171,-0.111352,1.07478,413093207
VR,-0.0189165,-0.111353,1.07478,413648450
VR,-0.018916,-0.111353,1.07478,414203243
VR,-0.0189153,-0.111354,1.07479,414782933
VR,-0.0189146,-0.111355,1.07479,415338647
VR,-0.018914,-0.111355,1.07479,415894537
VR,-0.0189131,-0.111356,1.07479,416450782
VR,-0.0189126,-0.111357,1.0748,417007220
VR,-0.018912,-0.111357,1.0748,417562801
VR,-0.0189114,-0.111358,1.0748,418118515
VR,-0.0189108,-0.111358,1.07481,418674398
VR,-0.0189099,-0.111358,1.07481,419230223
VR,-0.0189093,-0.111359,1.07481,419786169
VR,-0.0189085,-0.111359,1.07482,420341570
VR,-0.0189178,-0.111361,1.07482,420897292
VR,-0.0189173,-0.111361,1.07482,421453564
VR,-0.0189168,-0.111361,1.07482,422009480
VR,-0.018916,-0.111362,1.07483,422564697
VR,-0.0189153,-0.111363,1.07483,423120299
VR,-0.0189145,-0.111363,1.07483,423676277
VR,-0.0189139,-0.111363,1.07484,424232574
VR,-0.0189131,-0.111364,1.07484,424812562
VR,-0.0189123,-0.111364,1.07484,425368247
VR,-0.0189117,-0.111364,1.07485,425923951
VR,-0.018911,-0.111365,1.07485,426479640
VR,-0.0189105,-0.111365,1.07485,427035110
VR,-0.0189099,-0.111365,1.07485,427593491
VR,-0.0189047,-0.11137,1.07484,428153833
VR,-0.018904,-0.11137,1.07484,428711722
VR,-0.0189034,-0.11137,1.07485,429267819
VR,-0.0189028,-0.11137,1.07485,429823089
VR,-0.0189023,-0.11137,1.07485,430377861
VR,-0.0189016,-0.111371,1.07485,430935229
VR,-0.018901,-0.111371,1.07486,431497169
VR,-0.0189003,-0.111372,1.07486,432056743
VR,-0.0188996,-0.111372,1.07486,432615849
VR,-0.0188986,-0.111373,1.07486,433172285
VR,-0.0188979,-0.111373,1.07487,433727326
VR,-0.0188975,-0.111373,1.07487,434282317
VR,-0.0188971,-0.111373,1.07487,434839263
VR,-0.0188966,-0.111373,1.07487,435434871
VR,-0.018896,-0.111373,1.07488,436018714
VR,-0.0188948,-0.111374,1.07488,436606306
VR,-0.0188823,-0.111368,1.07488,437166598
