Source,X,Y,Z,Nanoseconds
VR,-0.0489979,-0.0539064,0.883536,368560681
VR,-0.0489991,-0.0539051,0.883534,369156520
VR,-0.0490001,-0.0539042,0.883532,369752981
VR,-0.0490012,-0.0539029,0.88353,370343808
VR,-0.0490021,-0.0539017,0.883529,370970214
VR,-0.0490031,-0.0539004,0.883527,371624545
VR,-0.0490038,-0.0538994,0.883524,372251009
VR,-0.0490043,-0.0538989,0.883522,372811603
VR,-0.0490053,-0.0538977,0.88352,373482436
VR,-0.0490059,-0.0538973,0.883519,374044554
VR,-0.0489191,-0.0540012,0.883527,374637222
VR,-0.0489193,-0.054001,0.883526,375232675
VR,-0.0489197,-0.0540006,0.883524,375831984
VR,-0.0489197,-0.0540007,0.883523,376423876
VR,-0.04892,-0.0540004,0.883521,377021692
VR,-0.0489199,-0.0539999,0.883519,377618324
VR,-0.0489199,-0.0539997,0.883517,378202790
VR,-0.0489197,-0.0539988,0.883515,378764646
VR,-0.0489194,-0.0539981,0.883514,379354764
VR,-0.0489192,-0.0539978,0.883512,379917027
VR,-0.0489191,-0.0539979,0.883511,380513351
VR,-0.048919,-0.0539976,0.883509,381103142
VR,-0.0489185,-0.0539978,0.883507,381664575
VR,-0.0489204,-0.0539966,0.883507,382222761
VR,-0.0489199,-0.0539964,0.883506,382777661
VR,-0.0489197,-0.0539963,0.883505,383335966
VR,-0.0489192,-0.0539964,0.883503,383897639
VR,-0.048919,-0.0539962,0.883502,384586532
VR,-0.0489184,-0.0539962,0.8835,385148317
VR,-0.0489179,-0.0539962,0.883498,385738083
VR,-0.0489172,-0.0539966,0.883497,386336246
VR,-0.0489167,-0.0539966,0.883495,386939885
VR,-0.048916,-0.0539969,0.883493,387533450
VR,-0.0489155,-0.053997,0.883492,388130068
VR,-0.0489149,-0.0539976,0.88349,388726028
VR,-0.0489143,-0.0539979,0.883488,389310816
VR,-0.0489421,-0.0539625,0.883511,389906938
VR,-0.0489413,-0.0539625,0.88351,390497065
VR,-0.0489407,-0.0539627,0.883508,391093220
VR,-0.0489399,-0.0539632,0.883507,391676646
VR,-0.0489392,-0.0539633,0.883506,392266636
VR,-0.0489383,-0.053964,0.883505,392968287
VR,-0.0489374,-0.0539644,0.883503,393665546
VR,-0.0489366,-0.0539647,0.883502,394258787
VR,-0.0489358,-0.0539652,0.883501,394846477
VR,-0.0489349,-0.0539654,0.883499,395415919
VR,-0.0489341,-0.0539657,0.883498,396059140
VR,-0.0489329,-0.0539662,0.883497,396751743
VR,-0.0489321,-0.0539669,0.883495,397343068
VR,-0.0489311,-0.0539674,0.883494,397940154
VR,-0.0489302,-0.0539674,0.883493,398548264
VR,-0.0488843,-0.0539092,0.883498,399145965
VR,-0.0488831,-0.0539093,0.883496,399744385
VR,-0.0488818,-0.0539094,0.883495,400340973
VR,-0.0488806,-0.0539092,0.883494,400938888
VR,-0.0488793,-0.0539093,0.883493,401534622
VR,-0.048878,-0.0539098,0.883493,402133558
